text,Label
"Tham gia chơi game, nhận ngay 1 tháng xem TV360 MIỄN PHÍ: https://snssdk1180.onelink.me/BAuo/1lclf5oi",0.0
Blv chán vc,2.0
Trận đấu hay nhất đẹp mắt nhất nhiệt huyết nhất BLV cháy nhất và bàn thắng đẹp nhất tính tới thời điểm hiện tại,1.0
Trận đấu quá hay,1.0
Tieng khan gia nho qua,2.0
"Sabitzer đá càng ngày càng hay nhờ, mùa này đá cháy quá",1.0
Blv chán vãi,2.0
Croatia 2 trận liền thua phút bù giờ,2.0
Các cầu và sông phải tăng cường các chiến sỹ công an để an toàn cho những công dân việt,2.0
tuyển Anh cần Rashford,0.0
T bảo rồi Tây ban nha sẽ  vô địch,0.0
Blv chán,2.0
Trận cầu nhìn bịp vãi,2.0
trận này hay,1.0
"culi si thuế vào ẳng xem nào, bảo xavi iniesta xách dép cho Kroos Modric còn đé* xứng ",0.0
Cả đội thua và đội thắng cống hiến hết mình. Quá hay,1.0
Đéo hiểu sao cho dembele đá kkk đá tối như âm hộ ,2.0
Đan mạch có bàn trước lại khác đức lại có pen sau đó chiến thắng có phần trọng tài ko nhỏ đức tới tứ kết bán kết là cùng,0.0
Adn real lên tiếng phút bù giờ!,1.0
đội bóng đắt giá nhất châu âu va đôi bóng lâu lắm mới xuất hiện ở EURO. hài vãi,2.0
Pháp liệu có vô địch được không ????,0.0
"BLV chán quá, cứ đọc lan man đến tình huống gay cấn chả thấy cao trào gì.",2.0
"cùng 1 tình huống mà ông Pháp sút hoài ko được, ông áo sút phát vào...má coi tức thiệt chứ",2.0
"Tuổi 7 màu bây giơ là ngồi  ghế matxa,uống cafê xem bóng dá cho sướng ,chạy hục mặt làm gì cho mệt,tiền bac.danh tiếng có đủ cả rồi,mà đá có hay nừa đâu làm mất suất của đàn em nua",2.0
Italia có thủ môn bắt hay  quá,1.0
Sao A7 di chyên trước đc mà các câu  thủ Hun di chyên lại bắt giao bóng lại??,2.0
"Tuyển Ý thua toàn diện, nhường lại cúp đc rồi",2.0
Bịp quá rồi,0.0
Chúc mừng ĐT Bồ Đào Nha chiến thắng nhé,1.0
Anh đội hình toàn sao nên với khó đá! Nên mạnh ai nấy đá thôi nói chung cũng như bỉ số 1 nhưng ko thể vô địch dc,2.0
"Ngôi sao nhiều quá , nhục như cá nục.",2.0
Chẳng hi vọng gì tuyển Anh xem mà chán,2.0
mẹ xem lukaku đá muốn quay về thập niên 80s,2.0
ronaldo,1.0
"Nhìn những đội bóng đá tầm chung của châu âu đá hay như này , thì việc đội tuển VN ta mà có đc dự WC đi chăng nữa thì đúng là tham dự cho đủ số lượng",2.0
Ủa Alaba được triệu tập r hả ae,0.0
"TRỌN VẸN THẾ GIỚI THỂ THAO CHỈ VỚI 20K/THÁNG! ĐĂNG KÝ GÓI V SPORT. Soạn DK SP gửi 1331 để tận hưởng ngay các giải vô địch quốc gia hàng đầu thế giới, đặc biệt là VCK EURO 2024 trên TV360 tại .",0.0
"Blv buồn ngủ hay sao mà chán thế bóng vào lưới cũng chả hô vào , toàn là bàn thắng của ...",2.0
Blv nản,2.0
"ủa georgia mà, sao lại kiu là gruzia zảy",0.0
Cảm giác trận này Đức may lắm mới hoà ấy,0.0
Highlight dài quá,2.0
Đá dưới màu ng ta luôn nhìn 󠁧󠁢󠁥󠁮󠁧󠁿 ko biết là doi cua trên luôn,0.0
trận này ko hỉu sao modric là cầu thủ xuất sắc nhất mà k phải donnaruma  ?,2.0
"Bàn mở tỉ số a 7 định nằm kiếm pen ,ai ngờ ô silva ghi bàn kkk",0.0
Hà Lan 🇳🇱 nhe,0.0
Bcs bình dương gặp hà nội T&T hả m.n,0.0
"xem thấy thằng bruno có bóng méo thèm chuyền, a7 có thì chuyền cho ghi bàn dễ hơn ăn cơm, bruno đá ích kỷ vãi c",2.0
tbn đá quá nét may cho ý chỉ để thua 1 bàn ,1.0
Cay thật nhỉ còn có 1 phút cuối thôi mà ko giữ được,0.0
đối mặt thủ môn mà Tiền đạo HUN sút ra ngoài :p,2.0
Dàn sếp tỷ số rồi,0.0
Giờ Đức gặp lại Thụy Sĩ tiếp cũng chưa chắc thắng nổi,2.0
Ôn lành,0.0
Quá chán cho tuyển Anh,2.0
Ka rất giỏi ,1.0
Mãi nhớ về a.cr7 trong tim e..và tất cả người hâm mộ.đội tuyển BỒ ĐÀO NHA.,1.0
Bồ vô địch nhé.  cr7,1.0
Một cú suốt lên trời mồng làm a e đi quá xa mọi người ơi.,0.0
"A Huy phát âm nuốt chữ quá, khó nghe thực sự.",2.0
diogo costa bắt quá hay,1.0
Ai mới là người cầm vàng? Abani mà tận dụng tốt thì đóng hòm Croatia rồi. Trọng tài cũng thiên vị cho Croatia nhiều,0.0
Croatia chơi ntn thì k khá dc . Vì lùi về phòng ngự luôn và ngay nv,2.0
Đứng thứ tư mà hơn thằng thứ ba của bảng A và C một điểm bị loại cay .,0.0
Weghost khi lên tuyển phong độ cao thật,1.0
"từ khi thể thức 24 đội ra đời, thì đến lượt cuối mới xác định được 8 đội ra về, trong khi đó thể thức cũ cứ thua 2 trận là biết đi về rồi ",0.0
nhọ qá,0.0
Ba Lan về nước rồi ,0.0
Doku rất ngu,2.0
Tiếc cho croatia quá,0.0
Đúng là 7 tạ,2.0
có lukaku xem cuống vl vì lúc nào anh ta cũng việt vị,2.0
"ủa t nhớ có pha kante về cứu pha sai lầm của saliba nữa mà, 2light kiểu gì 10' mà k thấy pha đó",2.0
"Các đội tầm trung đá nhiệt huyết, còn mấy ông lớn cứ kỳ kỳ sao đó.",2.0
Siuuuuuuuuuuuuuuuuuuuuuuuuu ,1.0
"tom tat hoi dai`, tam 10 phut la dep nhat",2.0
5 IFFHS Playmaker,0.0
Nghe giọng blv này hay hơn tất cả các blv khác,1.0
Jggguhi các ư ử dụng các loại xe xe độ có qua những con quỷ qfghagacaiqkqjjqjqhqh,0.0
Ko biết đội tuyển Anh lại dấu bài tiếp hay là vòng bảng dấu bài nh quá tới lúc trả bài thì lại quên mất bàisuýt thì nghe theo tiếng gọi của bạn Ý,0.0
siuuuuuuuuuu... chúc mừng a7 và đội,1.0
Hàng real chất lượng vãi ò,1.0
"Ngôi sao nhiều hả mạy, thủ r công từ xa kiểu này quá chắc r",1.0
Geozea trận này đá quá hay thủ môn suất sắc ,1.0
K quay cảnh Griezmann bị xước trán nhờ ,2.0
Hay quá,1.0
Còn cửa Nam thì chắc khó mà vô địch được,2.0
hài hước nhất euro 2024,0.0
SIUUUUUUUUUUUUUUUUUU,1.0
"Croatia đá WC hay thôi, chứ đá Euro bình thường",2.0
"Cái em biếu bàn thắng cho tây ban nha nhận bộn tiền từ cđv tây ban nha ,nhận rổ gạch đấ từ quê nhà",0.0
Xét về tình Việt vị là đúng ... vì sút căng quá ai cản nổi,0.0
Khen đáo khen để Hà Lan nhưng Romania quá yếu ,2.0
G7 lukaku nhập rồi,0.0
"mùa này, nhảy quá nhảy",0.0
Bàn thắng luôn lẩn trốn Ku thôi. cay thực sự,0.0
Nhiều sao quá cũng khổ,0.0
"Cứ chuyền cho Depay là mất bóng, đá nguu vll, toàn đi bộ, thoát pressing thì gà..",2.0
Hên là trận này thắng chứ thua lại kêu vì Putin nên mới thua nữa ,0.0
Cr7 ko ghi bàn mà mọi người trong đội lại ăn mừng cùng cr7 .,1.0
Ông Cửa Nam đúng kiểu cố dùng người hay sao ấy. ,0.0
Việt vị là đc tính cho cầu thủ nào nhận bóng hoặc đứng ở vị trí gần đường bóng đi để cản trở thủ môn hoặc hậu vệ đội bạn ko cho người đội bạn ngăn cản bóng,0.0
Đức hnay đá như ông BLV bình luật vậy đó,0.0
Bruno nhìn mà hk mẹ cá nhân ít thôi,2.0
"rất thích đoạn vào clip cùng những cảm xúc bình luận mở màn của blv, rất hay, cảm ơn TV360",1.0
Trận sau xem TBN với Đức. Chắc cân kèo hơn,0.0
Yêu đội croatia  nhưng năm nay   thấy chậm chạp hàng hậu vệ  hơi thụ động.,1.0
Séc bi toàn víc với kích,0.0
Vẫn quí a7 và pê pê mặc dù đã 41 tuổi và xuống sức nhiều nhưng pêpê cũng rất cố gắng trong mọi trận,1.0
ban do,0.0
"BĐN gọi Cr7 với Pepe giải này đúng kiểu để tri ân 2 lão tướng, chứ thực sự 2 anh bây giờ quá chậm chạp và vô hại",1.0
Đẳng cấp hơn.ép sân ghi bàn xong là coi thường đối thủ.Đ.mach hòa cay ,0.0
Công hơi phế Depay đúng gỗ ,0.0
"RND làm cho Bruno sáng mắt ra ,vì chỉ có tinh thần đồng đội mới có thể nâng cao được CÚP UR",0.0
Ca trận bao nhiêu the vàng anh e,0.0
Đội trưởng pháp cạo râu đi nhìn đẹp trai hơn đó cạo râu đi mới thắng được để râu nhìn đá chán quá ,2.0
Ok ,0.0
Costa chụp ghê quá,1.0
Lewan qua barca giờ thúi sự nghiệp luôn,2.0
Đá như thế này làm sao Ý vô địch được đây?!,2.0
Italia càng đá càng nguy hiểm,1.0
Thế này mới thấy Rice chưa đủ tuổi xếp chung mâm với Rodri,2.0
BLV này Bl giải phủi HPL đko ae,0.0
Pháp đá như gà mái. ,2.0
Kasper Schmeichel mãi nhất 21 ,1.0
"Nếu A7 chấp nhận làm dự bị chiến lược thì mới đồng đội hơn, hiện tại A7 ko còn đủ nhanh nhẹn và kỹ thuật để tạo áp lực cho hàng thủ đội bạn nên gần như Bồ đá chấp tiền đạo, cứ thế này thì khi vào vòng loại trực tiếp Bồ rất khó đá.",0.0
Những anh chàng cao bồi TBN có lẽ là ứng cử viên sáng giá nhất chức vô địch euro năm nay.,1.0
Fan cứng tuyển đức 96 đến giờ.,0.0
xem trận ukraine nó đã như vậy mà cái trận này thì.... chán k muốn nói :))),2.0
chúc mừng máy con chó anh đã may mắn có được 1đ ,0.0
Quang tùng ngang quang huy. Nói chung nhà đài gọi tuấn tiền   tỉ blv thì tuyệt,2.0
Tiếc cho Modric,0.0
Blv mới dậy thì hay sao mà hét lên vỡ giọng nghe chói tai quá,2.0
R7 bị tâm lý quá ,2.0
Đa như này gặp VN cũng thua luôn,2.0
Yếu đuối quá rồi Cr7 sút còn ko dám nhìn thủ môn.,2.0
Thổ nhĩ kỳ một đoi bóng quá cảm xúc  chúc mừng thổ nhĩ kỳ 3-1,1.0
"2 trận liên tục croatia bị gỡ hòa ở những giây cuối ,họ xứng đáng bị loại vì bản lĩnh yếu kém.",0.0
Mạnh dạn đoán trận trung kết sẽ là Đức và Tây Ban Nha,0.0
Trận thắng này làm cho. U đọng viên tình thần cho người dân và người lính cầu cho u đc hòa bình,1.0
Trận đấu quá hay quá kinh điển,1.0
Blv Quang Nhạt nghe chán vI,2.0
Thằng memphis mà đá gì,2.0
Tài 2.25 cũng hỏng 1.25 cũng hỏng 1 cũng hỏng 0.75 rồi 0.5 hỏng hết ,0.0
Blv như đói ăn vậy. Chán thật.,2.0
Đúng toàn lũ trẻ trâu chỉ xem ao làng Vleague với ao làng đông nam á mà bàn như đúng r,0.0
đúng là đẳng cấp bàn tay chỉnh quả bóng nhưng ko qua dc anh var,0.0
Ake đá hay thật,1.0
Năm nay TBN đá khét quá. Xứng đáng cho 1 vé CK,1.0
Quá thất vọng,2.0
Đan mạch mấy giải lớn đá rất chắc chắn. Chắc chỉ thấy dưới cơ đức / pháp là rõ rệt. Còn các ông lớn khác toán ngang kèo nhỷ.,2.0
"Năm 96, Blv trận Đức vs Czech chung kết gọi Croatia là Croat",0.0
Bellingham hay nhưng tuyển Anh phối hợp chưa tốt mỗi người đá mỗi kiểu y chang thời Gerard Lampard Rooney,2.0
QHuy ko bl xem  nhiệt hẳn,0.0
anh Ku vẫn cứ là tấu hài,0.0
Khao khát có bàn nhưng cuối cùng lại chuyền đơn giản đó là cr7 .,1.0
hay,1.0
thằng rabiot đối mặt ko sút còn chuyền hài vãi,2.0
Xem trận này từ lúc Đan Mạch gỡ hòa là thấy Anh đá nhìn chẳng khác gì gà mắc tóc. Mình không phải fan tuyển Anh nhưng xem thật sự ngứa mắt. ,2.0
Euro những đội nhỏ h lên chân,0.0
Anh tùng va a huy bình luận rat hay,1.0
Đá suốt mấy trận k ghi nỗi 1 bàn k bất lực cũng lạ à... Bỏ toàn mấy quả ngon ăn hay a thấy dơn giản quá nên làm cho game khó đi...,0.0
"Một Ronaldo đặt tính đồng đội lên trên hết sẽ là một Ronaldo rất nguy hiểm, chúc mừng đt Bồ Đào Nha",1.0
Đây mới là ucv vđ anh pháp bồ nên tham khảo ,2.0
An Giang vô địch nha,1.0
Putin putin putin uraa,0.0
"Mn cho em hỏi, sao em nhìn quài ko thấy méc xi",0.0
anh em ra khơi nào,0.0
Nay sinh nhật xin lên top mọi người,0.0
Pháp thắng 2/1,0.0
Bóng đá cống hiến là như vậy ! Thăng hoa và thăng tiến ,0.0
danh hiệu tổ quốc là thứ a ấy cần nhiều nhất có thể vào lúc này hơn là những bàn thắng cá nhân bởi lẽ sự vĩ đại đã là quá đủ,1.0
Th đỗ Bích phế thê sao vua phá lưới laliga dc hay v ? Lukaku da trắng đỗ bịp,0.0
"Bóng đá Đức hiện đại quá không màu mè, đơn giản, ngắn gọn, chính xác ️",1.0
Anh đá như con đầu Bùi. Mịa ghi đc bàn bắt đầu trùng xuống thủ. Với lối đá vậy nên out mẹ đi vào trong không có cơ hội đâu xem ức chế vkl.Từ trước đến nay chưa gặp đội nào đá thủ 90 phút mà không bị thủng lưới.,0.0
"thật tiếc cho Croatia, tiếc cho Modric, anh vẫn còn rất tinh tế & máu lửa.",1.0
Người vv ko tham gia tình huống bóng,0.0
Áo năm nay hay quá.,1.0
Thủ môn gánh hết gergia,1.0
Where is Lukaku?,0.0
Siuuuuuuu ,1.0
giá như bỉ không có lukaku thì hay bt mấy,2.0
chúc mừng đt thụy Sĩ mộng rằng năm nay thụy Sĩ đc vô địch,1.0
Nghe tên giống đội tuyển Croatia vậy ta,0.0
Coi mấy ông này thà coi lậu đc hơn mà lậu k có higligh,2.0
trò hề việt vị,0.0
BLV có chuyên môn cao và độ nhiệt tình lớn. <3,2.0
Trong khi mọi cầu thủ bồ đều vui vẻ dù thua thì như thường lệ rô vẫn rất cay cú. Với tinh thần đội nhà dù thắng 10 trái mà bản thân ko ghi bàn là 1 thất bại nên anh đã bị thẻ vàng. Tinh thần của rô là vô địch thế giới.,0.0
"Bảng này zui rồi ae, vì nếu lượt cuối bảng này các đội hòa hết thì sẽ có 1 đội dù đã 4đ vẫn về nước, vì có thể hơn điểm các bảng khác nhưng lại ko thể xếp thứ 3 để xét vào vòng sau.",0.0
pháp đá trên chân thắng xứng đáng,1.0
"Thủ môn Gruzia tay có keo, các cầu thủ đá quá hay họ sẽ vô địch, Bồ Đào Nha đã làm cho các cây cầu thêm nhiều đôi dép.",1.0
"Sút pen k vào là chuyện bình thường, a7 vẫn mãi đỉnh",1.0
chúc mừng a7 và bđn.siuuuuuuuuuu,1.0
Chán vcl vô fifa mới mua vài 10con Italy,0.0
ae có nghe nhạc fo4 k,0.0
Tuyển anh cầu thủ chất lượng quá,1.0
xin chuc mừng Ukraine. mong Hoa Binh som cho cac bạn,1.0
ĐT Đức đã trở lại mạnh mẽ như xưa ,1.0
trương anh ngọc bình luận mắc chán khó hiểu,2.0
Người ý luôn là thế.,0.0
Pedri đánh đầu nhưng lại là cơ hội cho italia ,0.0
"bẫy việt vị sẽ giúp cho đội bóng yếu tiệm cần gần đội bóng mạnh, nhưng mất đi cái hay đẹp của bóng đá, để ghi được bàn thắng đội bóng mạnh phải di chuyển nhiều nhanh và hiểu ý nhau, nhưng nhanh quá lại việt vị, nên bỏ việt vị để có nhiều bàn thắng đẹp",0.0
Cho xem hiệp hay,0.0
7 đá vẫn hay dù đã từng ấy tuổi rồi.,1.0
Bóng 2 là cái bóng đầu b gì mà cái bọn BLV nó cứ lạm dụng,0.0
Đang thua mà nghe Putin đá đấm sao nổi ,0.0
Belingham năm nay cậu sẽ là vua phá lướiđây là trận mở màng đt Anh thừa sức đi vào vòng trong thắng tuyệt đối sau các lượt trận tin tôi đi dàn cầu thủ hiện tại khó cho các đội khác làm nên bất ngờ trước đt Anh .Anh sẽ ra đòn cho lượt trận thứ 2 Anh khả năng nâng cup đấy chúc đt Anh đầu đuôi xuôi lọt belingham niềm may mắn đt Anh mở súng ️,1.0
"Mấy thằng lớn bịp quá,chết anh em cá độ",0.0
"Thằng cay ha vớt là mẫu tiền đạo ko pik ghi bàn,mà cho đá cắm thì chịu HLV ròi",2.0
Thiếu vắng Luke Show và Rashford cánh trái của Tam sư mất sức tấn công.,0.0
Nên có truong trình quảng cáo riêng,0.0
"Trước đây tôi có đọc bài báo nói rằng các cầu thủ Anh nói riêng và CLB Anh coi EPL hơn cả CL nên họ hờ hững với CL,ko biết đội tuyển Anh coi cái j hơn WC và Euro mà đá tệ như vậy",2.0
Mình cũng hạnh phúc khi dc ngủ quên ko xem dc trận này,0.0
Pháp loại Đức rất vui ,0.0
"Chung kết sớm Đức TBN. Tiếc quá, 2 đội hay nhất",0.0
"Kênh này phát sóng khỏi bình luận đi, dẹp hết dàn BLV đi",2.0
Mặc áo số 7 khó ghi bàn,2.0
trận này có highlight đâu mà cắt highlight phát lại hay v,0.0
